lat,lon,fecha_inicio,label,region,causa,superficie_ha,mask_type,polygon_id,temporada,split
-34.858205556164755,-71.16066351264185,2023-01-18,0.0,Maule,Faenas agrícolas y pecuarias 1.2.4. Quema ilegal con otros fines agrícola (quema sanitaria  otras),14.3,synthetic_dnbr,,2022-2023,train
-37.01584516213664,-67.0987304319016,2022-11-20,0.0,Biobio,Actividades recreativas 1.4.5. Niños jugando con fuego,3.8146,synthetic_dnbr,,2022-2023,val
-37.61305473502024,-67.44833553958888,2023-02-19,0.0,Biobio,Actividades recreativas 1.4.2. Uso de fuego en actividades de caza,0.236,synthetic_dnbr,,2022-2023,train
-38.656136259480334,-73.25821152558959,2020-12-21,0.0,Araucania,Faenas agricolas y pecuarias 1.2.3. Quema legal con otros fines agricolas (quema sanitaria  otras),0.1,synthetic_dnbr,,2020-2021,train
-34.636943617551886,-70.8073324049488,2023-01-14,0.0,OHiggins,Actividades recreativas 1.4.1. Uso de fuego para actividades recreativas en áreas no habilitadas  (excursionistas  paseantes  asados),12.0,synthetic_dnbr,,2022-2023,train
-37.21444647489655,-72.65917145253226,2021-03-17,0.0,Biobio,Actividades extincion incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.97,synthetic_dnbr,,2020-2021,train
-35.51896961843985,-71.72867008476325,2021-03-12,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.15,synthetic_dnbr,,2020-2021,train
-37.389170389465775,-66.88382796666825,2023-01-15,0.0,Biobio,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.16,synthetic_dnbr,,2022-2023,val
-34.97237940145004,-71.18564004575742,2020-09-24,0.0,Maule,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),0.3,synthetic_dnbr,,2020-2021,val
-34.90861462312086,-70.985554782772,2020-11-15,0.0,Maule,Faenas forestales 1.1.14. Quema ilegal con otros fines forestales (quema sanitaria  manejo de vida silvestre  etc.),0.4,synthetic_dnbr,,2020-2021,train
-40.39396949135995,-66.72971166583474,2023-03-25,0.0,LosRios,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,13.7,synthetic_dnbr,,2022-2023,train
-36.97999810837823,-72.71721963714917,2020-12-22,0.0,Biobio,Faenas forestales 1.1.18. Chispa de motosierra en faena de forestal,5.0,synthetic_dnbr,,2020-2021,train
-34.748420169082394,-71.40369330718612,2021-11-22,0.0,OHiggins,Accidentes eléctricos 1.9.4. Corte de cable por otro accidente o acción no clasificada,0.5,synthetic_dnbr,,2021-2022,val
-36.068945316949744,-72.1431141579342,2020-10-10,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.26,synthetic_dnbr,,2020-2021,train
-38.25802897570436,-73.46816709146992,2021-01-13,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),0.17,synthetic_dnbr,,2020-2021,train
-36.84244484173112,-66.98038567603608,2020-02-03,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,3.52,synthetic_dnbr,,2019-2020,train
-37.29194301158545,-72.6461119178857,2021-11-24,0.0,Biobio,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,0.2,synthetic_dnbr,,2021-2022,train
-37.801803095442885,-73.56559980972598,2021-01-31,0.0,Biobio,Actividades extincion incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.168,synthetic_dnbr,,2020-2021,train
-37.846549082396855,-67.43058928598009,2023-04-17,0.0,Biobio,Faenas agrícolas y pecuarias 1.2.1. Quema legal de desechos agrícolas,5.77,synthetic_dnbr,,2022-2023,train
-33.943698463115666,-71.81230408765455,2023-02-17,0.0,OHiggins,Faenas agrícolas y pecuarias 1.2.9. Uso de fuego en zonas de faenas agropecuarias (alimentación y calefacción),0.2,synthetic_dnbr,,2022-2023,train
-37.78588165760802,-67.5950699938789,2023-02-01,0.0,Biobio,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.387,synthetic_dnbr,,2022-2023,train
-37.00055373000166,-67.18471800701037,2019-11-27,0.0,Biobio,1.4. Actividades recreativas 1.4.3. Uso de fuego en areas de camping,1.0,synthetic_dnbr,,2019-2020,train
-36.73804938050416,-72.8882169917907,2020-10-04,0.0,Biobio,Faenas forestales 1.1.14. Quema ilegal con otros fines forestales (quema sanitaria  manejo de vida silvestre  etc.),0.3,synthetic_dnbr,,2020-2021,val
-35.97848529496002,-66.31056522063271,2020-02-11,0.0,Maule,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,2.5,synthetic_dnbr,,2019-2020,train
-37.43186186831151,-67.58324669504874,2023-03-30,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),0.53,synthetic_dnbr,,2022-2023,train
-35.212773817312495,-71.30332752364224,2023-04-21,0.0,Maule,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.8,synthetic_dnbr,,2022-2023,train
-34.89057106221065,-71.14027349166902,2021-03-21,0.0,Maule,Actividades recreativas 1.4.6. Fuegos artificiales,0.3,synthetic_dnbr,,2020-2021,train
-35.500358353543625,-71.49780243793568,2023-03-06,0.0,Maule,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,2.0,synthetic_dnbr,,2022-2023,train
-37.915799890815805,-67.2221952773274,2020-04-04,0.0,Biobio,1.2. Faenas agricolas y pecuarias 1.2.4. Quema ilegal con otros fines agricola (quema sanitaria  otras),76.42,synthetic_dnbr,,2019-2020,val
-35.46250091115718,-71.31472566519491,2022-09-17,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,0.35,synthetic_dnbr,,2022-2023,val
-37.69333681164995,-73.47163826746743,2020-10-20,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,2.3,synthetic_dnbr,,2020-2021,train
-36.84944156849067,-72.72611084341219,2020-10-12,0.0,Biobio,Faenas forestales 1.1.14. Quema ilegal con otros fines forestales (quema sanitaria  manejo de vida silvestre  etc.),0.13,synthetic_dnbr,,2020-2021,train
-37.00638490678031,-72.9589735320036,2021-03-28,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.5,synthetic_dnbr,,2020-2021,train
-35.84360931258793,-72.04166222929386,2021-01-06,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.3. Accidente o incendio de vehiculo en transito,1.0,synthetic_dnbr,,2020-2021,train
-38.18944481863591,-73.43166188111282,2021-04-18,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.33,synthetic_dnbr,,2020-2021,val
-34.95555845472156,-71.21638971842802,2022-12-14,0.0,Maule,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,4.8,synthetic_dnbr,,2022-2023,train
-35.56022529952013,-71.48005757427786,2022-03-02,0.0,Maule,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,0.3,synthetic_dnbr,,2021-2022,train
-38.067222413574655,-73.38027728836555,2020-12-10,0.0,Biobio,Faenas agricolas y pecuarias 1.2.4. Quema ilegal con otros fines agricola (quema sanitaria  otras),2.1,synthetic_dnbr,,2020-2021,train
-36.70166879725873,-66.87332996811226,2022-10-08,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),1.9,synthetic_dnbr,,2022-2023,val
-36.80700066234809,-67.09308059631812,2019-12-16,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.02,synthetic_dnbr,,2019-2020,train
-37.37332939873661,-73.2263857224929,2021-12-21,0.0,Biobio,Faenas forestales 1.1.19. Chispa  maquinaria en faena forestal (skidder  tractor  vehículo liviano y pesado),0.17,synthetic_dnbr,,2021-2022,train
-35.92583317770541,-71.61972124488177,2022-04-19,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,0.5,synthetic_dnbr,,2021-2022,train
-40.27357374826033,-66.91025092730247,2020-02-19,0.0,LosRios,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.2,synthetic_dnbr,,2019-2020,train
-37.233904316399936,-72.72859724627422,2020-11-22,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.13,synthetic_dnbr,,2020-2021,train
-38.21888929740735,-72.32306076383249,2021-01-04,0.0,Araucania,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),1.0,synthetic_dnbr,,2020-2021,train
-38.39333293489612,-72.95110802673707,2020-12-16,0.0,Araucania,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,5.4,synthetic_dnbr,,2020-2021,train
-40.10361431987281,-72.95333213335228,2021-04-03,0.0,LosRios,Faenas agricolas y pecuarias 1.2.1. Quema legal de desechos agricolas,0.36,synthetic_dnbr,,2020-2021,train
-37.3930528408137,-72.6550037813432,2022-03-11,0.0,Biobio,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),0.36,synthetic_dnbr,,2021-2022,val
-35.604171115188834,-66.25305346692323,2019-12-22,0.0,Maule,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,15.2,synthetic_dnbr,,2019-2020,train
-39.09221954795843,-72.51805041403044,2020-12-06,0.0,Araucania,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.1,synthetic_dnbr,,2020-2021,train
-35.287723304414804,-71.41997616456261,2021-01-14,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,3.6,synthetic_dnbr,,2020-2021,train
-37.88309666742367,-72.531101734683,2020-10-17,0.0,Araucania,Faenas forestales 1.1.9. Quema legal para reduccion de combustible (silvicultura preventiva),4.58,synthetic_dnbr,,2020-2021,train
-38.37305401615056,-67.43610795596335,2020-03-31,0.0,Biobio,1.8. Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),1.99,synthetic_dnbr,,2019-2020,train
-34.7824728346654,-71.66450372991532,2022-01-24,0.0,OHiggins,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.3. Incendio estructural (campamento forestal  casa habitación u otras edificaciones),8.0,synthetic_dnbr,,2021-2022,train
-37.81944774045968,-67.34555872150251,2019-12-03,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.12,synthetic_dnbr,,2019-2020,train
-36.9217820462388,-66.882855769834,2020-04-11,0.0,Biobio,1.8. Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),0.39,synthetic_dnbr,,2019-2020,val
-38.40443993168523,-73.42860628592331,2021-03-24,0.0,Biobio,Faenas forestales 1.1.12. Rebrote de quema ilegal en reduccion de combustible (silvicultura preventiva),7.5,synthetic_dnbr,,2020-2021,train
-37.402499481077214,-67.38916184997755,2020-01-28,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.6,synthetic_dnbr,,2019-2020,train
-40.323219539928665,-72.54160076566636,2021-02-12,0.0,LosRios,Faenas agricolas y pecuarias 1.2.8. Incendio de  maquinaria agricola,2.22,synthetic_dnbr,,2020-2021,train
-37.21250157832954,-66.62666752523444,2022-10-21,0.0,Biobio,Accidentes eléctricos 1.9.1. Corte de cable eléctrico por caída de rama (excepto por faena forestal),0.25,synthetic_dnbr,,2022-2023,train
-35.377328630939566,-71.80205982625807,2023-02-25,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,9.0,synthetic_dnbr,,2022-2023,val
-34.21269281908151,-71.59683400102762,2022-11-21,0.0,OHiggins,Faenas agrícolas y pecuarias 1.2.5. Chispa de maquinaria en faena agrícolas,27.5,synthetic_dnbr,,2022-2023,train
-34.98099952222523,-71.26761377494685,2022-01-18,0.0,Maule,Faenas agrícolas y pecuarias 1.2.5. Chispa de maquinaria en faena agrícolas,12.0,synthetic_dnbr,,2021-2022,train
-37.62139068429202,-67.53861643119615,2020-02-26,0.0,Biobio,1.6. Actividades extincion incendios forestales incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.3,synthetic_dnbr,,2019-2020,val
-38.42805763437764,-67.479725899761,2020-04-02,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,6.52,synthetic_dnbr,,2019-2020,val
-35.430275995914705,-71.59389402006926,2023-02-14,0.0,Maule,Faenas agrícolas y pecuarias 1.2.2. Quema ilegal de desechos agrícolas,0.2,synthetic_dnbr,,2022-2023,val
-35.95311680783876,-72.33126818616026,2022-04-03,0.0,Maule,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.3. Incendio estructural (campamento forestal  casa habitación u otras edificaciones),5.0,synthetic_dnbr,,2021-2022,train
-37.101970560301226,-67.15214361085084,2020-01-03,0.0,Biobio,1.8. Quema de desechos 1.8.9. Quema ilegal para limpia de caminos  canales  cunetas en caminos publicos,5.3,synthetic_dnbr,,2019-2020,val
-34.99860704981178,-71.14916444185695,2023-03-26,0.0,Maule,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,4.3,synthetic_dnbr,,2022-2023,train
-37.615003236644974,-73.41055550470656,2021-01-25,0.0,Biobio,Faenas forestales 1.1.8. Rebrote de quema ilegal en habilitacion de terreno forestal,0.45,synthetic_dnbr,,2020-2021,train
-37.57815795311492,-67.63977363690239,2023-01-15,0.0,Biobio,Actividades recreativas 1.4.1. Uso de fuego para actividades recreativas en áreas no habilitadas  (excursionistas  paseantes  asados),0.2,synthetic_dnbr,,2022-2023,val
-40.38099803318997,-72.60257779786822,2021-02-22,0.0,LosRios,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,1.43,synthetic_dnbr,,2020-2021,train
-34.49441893971561,-71.1104400778747,2022-12-09,0.0,OHiggins,Actividades recreativas 1.4.2. Uso de fuego en actividades de caza,36.6,synthetic_dnbr,,2022-2023,train
-37.66155709606118,-73.62144011316164,2021-11-01,0.0,Biobio,Faenas forestales 1.1.6. Quema ilegal de habilitación de terreno forestal (quema para forestación),1.0,synthetic_dnbr,,2021-2022,val
-38.11764109276709,-73.11605398669671,2020-11-18,0.0,Biobio,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agricolas,4.2,synthetic_dnbr,,2020-2021,train
-37.90083490425876,-72.2913849661521,2021-02-04,0.0,Araucania,Accidentes electricos 1.9.2. Corte de cable por crecimiento de vegetacion bajo tendido electrico,1.43,synthetic_dnbr,,2020-2021,train
-36.0897244108564,-66.46694800951889,2022-10-30,0.0,Maule,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.7,synthetic_dnbr,,2022-2023,train
-38.112497949317074,-67.28133304501712,2020-01-14,0.0,Biobio,1.4. Actividades recreativas 1.4.1. Uso de fuego para actividades recreativas en areas no habilitadas  (excursionistas  paseantes  asados),0.7,synthetic_dnbr,,2019-2020,train
-35.07099884601091,-71.61188470628055,2021-03-25,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.2,synthetic_dnbr,,2020-2021,val
-37.37666883175205,-72.91416211593294,2022-04-14,0.0,Biobio,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.3. Incendio estructural (campamento forestal  casa habitación u otras edificaciones),0.1,synthetic_dnbr,,2021-2022,train
-37.892199429675465,-73.16190107419719,2021-12-09,0.0,Biobio,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,11.36,synthetic_dnbr,,2021-2022,train
-37.181697723081896,-72.85579606697263,2020-11-12,0.0,Biobio,Faenas forestales 1.1.22. Otros incendios por faenas forestales no clasificadas,0.1,synthetic_dnbr,,2020-2021,train
-38.62388632935139,-73.0541640556461,2021-03-31,0.0,Araucania,Faenas agricolas y pecuarias 1.2.1. Quema legal de desechos agricolas,11.99,synthetic_dnbr,,2020-2021,train
-34.27282981131449,-70.86538763690554,2021-04-18,0.0,OHiggins,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rusticos,0.35,synthetic_dnbr,,2020-2021,train
-36.67722385068938,-72.74972164563891,2020-10-20,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),1.8,synthetic_dnbr,,2020-2021,train
-38.49861107321732,-71.07527456586696,2021-04-24,0.0,Araucania,Faenas forestales 1.1.14. Quema ilegal con otros fines forestales (quema sanitaria  manejo de vida silvestre  etc.),1.0,synthetic_dnbr,,2020-2021,val
-37.18667072713895,-67.17810862229564,2019-12-12,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.2,synthetic_dnbr,,2019-2020,train
-38.08114337177545,-67.28238665985995,2019-12-05,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,7.42,synthetic_dnbr,,2019-2020,train
-37.80559594479956,-73.21116554688089,2020-10-24,0.0,Biobio,Faenas agricolas y pecuarias 1.2.1. Quema legal de desechos agricolas,0.21,synthetic_dnbr,,2020-2021,train
-35.03944540206924,-71.7438883396809,2023-03-31,0.0,Maule,Confección y/o extracción productos secundarios del bosque 1.3.3. Uso de fuego en faena de extracción y/o confección de leña no industrial,2.5,synthetic_dnbr,,2022-2023,train
-34.36666366164651,-71.47674983816447,2022-10-31,0.0,OHiggins,Accidentes eléctricos 1.9.4. Corte de cable por otro accidente o acción no clasificada,1.0,synthetic_dnbr,,2022-2023,val
-37.77000324510664,-72.5966688882154,2021-04-11,0.0,Araucania,Quema de desechos 1.8.13. Uso de fuego para eliminacion de fauna no deseada  (roedores  reptiles  avispas  otros),0.5,synthetic_dnbr,,2020-2021,train
-36.81639255980044,-66.97694529785545,2020-03-17,0.0,Biobio,1.8. Quema de desechos 1.8.3. Quema ilegal de aserrin o aserrin encendido,0.83,synthetic_dnbr,,2019-2020,train
-35.32530494395408,-71.98999512035468,2023-05-12,0.0,Maule,Faenas forestales 1.1.2. Quema ilegal de desechos de cosecha forestal (quema para reforestación),3.2,synthetic_dnbr,,2022-2023,train
-38.53919794673245,-72.9560958813388,2021-01-08,0.0,Araucania,Accidentes electricos 1.9.1. Corte de cable electrico por caida de rama (excepto por faena forestal),2.74,synthetic_dnbr,,2020-2021,train
-40.28860865889909,-67.17250576678856,2023-01-14,0.0,LosRios,Accidentes eléctricos 1.9.3. Corte de cable por caída de tendido eléctrico o postación,1.0,synthetic_dnbr,,2022-2023,train
-36.05111294649732,-72.09639209152145,2022-03-25,0.0,Maule,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),0.7,synthetic_dnbr,,2021-2022,val
-36.63416469671809,-72.8816625637206,2020-10-19,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),0.1,synthetic_dnbr,,2020-2021,train
-35.45221899806095,-71.52833699892605,2020-11-25,0.0,Maule,Quema de desechos 1.8.3. Quema ilegal de aserrIn o aserrIn encendido,0.2,synthetic_dnbr,,2020-2021,val
-34.26027501085904,-71.29472257751448,2022-01-01,0.0,OHiggins,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),2.1,synthetic_dnbr,,2021-2022,train
-35.2815276601209,-71.24391857185157,2021-12-06,0.0,Maule,Faenas agrícolas y pecuarias 1.2.10. Otros incendios por faenas agropecuarias no clasificadas,3.5,synthetic_dnbr,,2021-2022,train
-37.53449867003985,-66.96788408523813,2023-01-30,0.0,Biobio,Accidentes eléctricos 1.9.1. Corte de cable eléctrico por caída de rama (excepto por faena forestal),1.5,synthetic_dnbr,,2022-2023,train
-36.36166614318794,-71.65444268500491,2020-11-29,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.2,synthetic_dnbr,,2020-2021,train
-36.25319745921784,-71.66952712654299,2020-10-18,0.0,Maule,Actividades recreativas 1.4.1. Uso de fuego para actividades recreativas en areas no habilitadas  (excursionistas  paseantes  asados),0.1,synthetic_dnbr,,2020-2021,val
-37.96160295491236,-72.85257828204385,2021-01-19,0.0,Araucania,Faenas agricolas y pecuarias 1.2.4. Quema ilegal con otros fines agricola (quema sanitaria  otras),34.2,synthetic_dnbr,,2020-2021,val
-37.40110876373208,-66.50833464706795,2023-01-29,0.0,Biobio,Quema de desechos 1.8.1. Quema de basuras  desechos vegetales u otros no clasificados (distintos de vertederos o basurales autorizados),2.49,synthetic_dnbr,,2022-2023,train
-36.73083548661582,-72.98999876303967,2021-02-19,0.0,Biobio,Actividades extincion incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.11,synthetic_dnbr,,2020-2021,train
-39.86248620658493,-73.44411333221933,2022-02-04,0.0,LosRios,Actividades recreativas 1.4.6. Fuegos artificiales,1.51,synthetic_dnbr,,2021-2022,train
-37.379325318014914,-66.17945043434952,2023-04-17,0.0,Biobio,Actividades recreativas 1.4.1. Uso de fuego para actividades recreativas en áreas no habilitadas  (excursionistas  paseantes  asados),0.14,synthetic_dnbr,,2022-2023,train
-36.81039218494452,-67.08147316992992,2020-03-13,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.33,synthetic_dnbr,,2019-2020,val
-37.00402663614064,-67.17491454706376,2020-02-14,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.5,synthetic_dnbr,,2019-2020,train
-38.431112730935546,-72.82693986277407,2021-03-21,0.0,Araucania,Actividades extincion incendios forestales   incendios estructurales u otros 1.6.1. Rebrote de incendio anterior  declarado controlado,0.16,synthetic_dnbr,,2020-2021,val
-38.373891550293166,-67.4743581575298,2019-12-10,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.87,synthetic_dnbr,,2019-2020,train
-39.88393759242088,-73.36042183997493,2021-02-24,0.0,LosRios,Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),11.8,synthetic_dnbr,,2020-2021,train
-38.07933536973091,-73.37707999855311,2021-02-21,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.12,synthetic_dnbr,,2020-2021,train
-35.50166517866267,-71.65555665108845,2023-05-09,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,4.9,synthetic_dnbr,,2022-2023,train
-35.00994262750773,-71.9597194667045,2020-10-29,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.1,synthetic_dnbr,,2020-2021,train
-38.08011019164084,-67.37902387184837,2020-02-13,0.0,Biobio,1.7. Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.9,synthetic_dnbr,,2019-2020,train
-39.52529917566702,-66.42526738316613,2020-03-21,0.0,LosRios,1.1. Faenas forestales 1.1.10. Quema ilegal para reduccion de combustible (silvicultura preventiva),6.0,synthetic_dnbr,,2019-2020,val
-37.38123657465665,-66.4428625532358,2022-11-02,0.0,Biobio,Faenas forestales 1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),0.6,synthetic_dnbr,,2022-2023,train
-37.55830303358288,-67.29483683624926,2019-12-11,0.0,Biobio,1.1. Faenas forestales 1.1.2. Quema ilegal de desechos de cosecha forestal (quema para reforestacion),1.4,synthetic_dnbr,,2019-2020,val
-38.65169871248616,-73.05610052846592,2021-03-17,0.0,Araucania,Faenas agricolas y pecuarias 1.2.1. Quema legal de desechos agricolas,2.58,synthetic_dnbr,,2020-2021,train
-37.03314032266095,-72.98405762400692,2020-12-06,0.0,Biobio,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,1.0451,synthetic_dnbr,,2020-2021,train
-34.409057226884364,-70.80811589654621,2022-03-23,0.0,OHiggins,Actividades extinción incendios forestales   incendios estructurales u otros 1.6.3. Incendio estructural (campamento forestal  casa habitación u otras edificaciones),0.1,synthetic_dnbr,,2021-2022,train
-37.79833552996951,-66.20944573941557,2020-01-16,0.0,Biobio,1.2. Faenas agricolas y pecuarias 1.2.10. Otros incendios por faenas agropecuarias no clasificadas,180.0,synthetic_dnbr,,2019-2020,train
-37.54138739673092,-66.47638585328417,2019-11-09,0.0,Biobio,1.4. Actividades recreativas 1.4.2. Uso de fuego en actividades de caza,2.2,synthetic_dnbr,,2019-2020,train
-37.593613173201874,-66.25860622393323,2020-01-15,0.0,Biobio,1.9. Accidentes electricos 1.9.1. Corte de cable electrico por caida de rama (excepto por faena forestal),0.16,synthetic_dnbr,,2019-2020,train
-39.90186518100136,-67.42336028472431,2022-11-26,0.0,LosRios,Faenas forestales 1.1.10. Quema ilegal para reducción de combustible (silvicultura preventiva),0.56,synthetic_dnbr,,2022-2023,train
-40.31367596943124,-66.87793582948953,2019-11-07,0.0,LosRios,1.1. Faenas forestales 1.1.2. Quema ilegal de desechos de cosecha forestal (quema para reforestacion),3.59,synthetic_dnbr,,2019-2020,val
-34.383805937341265,-71.14694024528968,2021-01-12,0.0,OHiggins,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rusticos,0.15,synthetic_dnbr,,2020-2021,train
-35.635828857199606,-72.1745531649833,2021-01-08,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.12,synthetic_dnbr,,2020-2021,train
-35.46035866871512,-71.67136173334478,2021-01-17,0.0,Maule,Transito de personas  vehiculos o aeronaves 1.7.1. Uso de fuego por transeuntes,0.2,synthetic_dnbr,,2020-2021,train
-38.10361286671298,-67.380306566241,2020-03-27,0.0,Biobio,1.2. Faenas agricolas y pecuarias 1.2.4. Quema ilegal con otros fines agricola (quema sanitaria  otras),0.13,synthetic_dnbr,,2019-2020,train
-37.50083568122709,-66.37916863676361,2019-11-20,0.0,Biobio,1.6. Actividades extincion incendios forestales incendios estructurales u otros 1.6.3. Incendio estructural (campamento forestal  casa habitacion u otras edificaciones),0.1,synthetic_dnbr,,2019-2020,train
-35.5332243119176,-71.55407885221246,2021-12-10,0.0,Maule,Quema de desechos 1.8.5. Quema ilegal para limpia de caminos  canales  cunetas en predios rústicos,1.2,synthetic_dnbr,,2021-2022,val
-35.95708355730184,-71.68644707805608,2021-03-01,0.0,Maule,Faenas agricolas y pecuarias 1.2.2. Quema ilegal de desechos agrIcolas,9.5,synthetic_dnbr,,2020-2021,val
-37.08605385154797,-73.13661137942394,2021-01-04,0.0,Biobio,Confeccion y/o extraccion productos secundarios del bosque 1.3.4. Uso de fuego en faena de extraccion de otros productos secundarios del bosque (corteza quillay  hoja de boldo  miel de palma),0.5,synthetic_dnbr,,2020-2021,val
